case_index,geom_index,location_index,location_label,lat,lon,alt_m,utc,source,clouds,visib_km,aerosol_model,strato_model,atmos_model,name,los_zen_deg,los_az_deg,rel_az_deg,rel_zen_deg,body_topo_az_deg,body_topo_zen_deg,csv
44,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi210,30,210,118.853119012468,46.7357676184191,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi210.csv
45,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi240,30,240,90.0104220844767,61.1464683962869,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi240.csv
46,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi270,30,270,65.1543962014125,75.674171751773,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi270.csv
47,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi300,30,300,40.3612960310346,87.5378539604192,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi300.csv
48,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi330,30,330,14.0120289424156,94.3625853062951,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen30_azi330.csv
49,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi0,40,0,346.346655228937,104.186047651681,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi0.csv
50,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi30,40,30,320.152307664988,95.4976127777824,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi30.csv
51,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi60,40,60,297.375414800889,80.5085919424183,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi60.csv
52,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi90,40,90,276.055671360959,62.1482623066935,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi90.csv
53,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi120,40,120,251.220424761648,43.1089853983433,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi120.csv
54,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi150,40,150,210.964457074419,27.9846171076522,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi150.csv
55,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi180,40,180,150.527587567175,27.7189893260402,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi180.csv
56,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi210,40,210,109.595460758682,42.6105456847482,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi210.csv
57,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi240,40,240,84.5450162747885,61.623165960738,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi240.csv
58,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi270,40,270,63.2123652864466,80.0386980334279,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi270.csv
59,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi300,40,300,40.5142550260071,95.1571006699751,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi300.csv
60,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi330,40,330,14.411126327137,104.058082755555,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen40_azi330.csv
61,1,1,Goldstone,35.4267,-116.89,950,06-May-2026 10:25:00,moon,none,23,desert,background,ATM_MIDLAT_SUMMER,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi0,50,0,345.505447694211,113.887588846047,165.410523827047,65.3016995421348,Rad_Goldstone_23kmvis_none_desert_background_zen50_azi0.csv
